Mortgage Rates,MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster
3.02,2353577,Raleigh,27605,1,1,518,1,1953,2020-11-13,2021-03-02,185000,179000,109,-6000,35.7908,-78.653,1
3.02,2358461,Raleigh,27603,1,1,950,1,2008,2020-12-18,2021-03-01,314900,308000,73,-6900,35.7076,-78.6563,1
3.02,2352262,Raleigh,27603,2,2,1270,1,2005,2020-11-05,2021-03-02,494900,487500,117,-7400,35.7076,-78.6563,1
3.02,2361748,Raleigh,27612,2,2,1031,1,1985,2021-01-15,2021-03-04,195000,185000,48,-10000,35.852,-78.6841,3
3.02,2354803,Raleigh,27607,2,3,1804,1,2006,2020-11-21,2021-03-01,375000,364000,100,-11000,35.8014,-78.6877,1
3.02,2206347,Raleigh,27601,3,2,1600,1,2018,2018-07-27,2021-03-03,703500,692218,950,-11282,35.7727,-78.6324,1
3.02,2359116,Raleigh,27601,1,2,790,1,1997,2020-12-26,2021-03-02,325000,313000,66,-12000,35.7727,-78.6324,1
3.02,2364664,Chapel Hill,27517,2,2,1292,1,2001,2021-02-02,2021-03-02,319000,305000,28,-14000,35.9182,-79.0035,2
3.02,2347909,Durham,27701,1,1,886,1,2018,2020-10-11,2021-03-04,400000,375000,144,-25000,35.9967,-78.8966,2
3.02,2334728,Durham,27701,2,2,1360,1,2017,2020-08-02,2021-03-01,735000,675000,211,-60000,35.9967,-78.8966,2
3.05,2232699,Raleigh,27601,3,3,2863,1,2019,2019-01-19,2021-03-12,1470000,1489955,783,19955,35.7727,-78.6324,1
3.05,2366516,Durham,27701,1,1,654,1,2009,2021-02-12,2021-03-11,285000,300000,27,15000,35.9967,-78.8966,2
3.05,2364548,Burlington,27215,2,2,1224,1,1979,2021-02-02,2021-03-12,105000,118000,38,13000,36.0318,-79.4889,0
3.05,2368137,Raleigh,27603,2,2,935,1,1999,2021-02-22,2021-03-10,135000,144500,16,9500,35.7076,-78.6563,1
3.05,2173574,Raleigh,27601,3,3,2212,1,2018,2018-02-16,2021-03-11,1139000,1146229,1119,7229,35.7727,-78.6324,1
3.05,2364953,Burlington,27215,2,2,1253,1,1999,2021-02-04,2021-03-12,127000,133000,36,6000,36.0318,-79.4889,0
3.05,2364983,Chapel Hill,27516,2,1,946,1,2006,2021-02-04,2021-03-08,299000,304500,32,5500,35.9162,-79.0999,2
3.05,2365172,Chapel Hill,27514,2,2,1296,1,2004,2021-02-05,2021-03-08,225000,228000,31,3000,35.9203,-79.0372,2
3.05,2360371,Raleigh,27610,2,2,917,1,1986,2021-01-05,2021-03-08,99000,102000,62,3000,35.7667,-78.6008,1
3.05,2353010,Raleigh,27617,2,2,1546,1,2009,2020-11-10,2021-03-11,235000,238000,121,3000,35.9034,-78.7447,3
3.05,2365244,Cary,27513,2,3,1370,1,1985,2021-02-05,2021-03-12,195000,196000,35,1000,35.7956,-78.7941,1
3.05,2362660,Raleigh,27601,2,3,1530,1,2018,2021-01-21,2021-03-08,560000,560000,46,0,35.7727,-78.6324,1
3.05,2351413,Raleigh,27617,3,3,2116,1,2015,2020-10-30,2021-03-11,335000,335000,132,0,35.9034,-78.7447,3
3.05,2368669,Raleigh,27603,2,2,912,1,1987,2021-02-25,2021-03-11,155000,155000,14,0,35.7076,-78.6563,1
3.05,2361650,Raleigh,27603,3,2,1118,1,1999,2021-01-14,2021-03-09,150000,150000,54,0,35.7076,-78.6563,1
3.05,2352307,Chapel Hill,27516,2,2,1177,1,2009,2020-11-05,2021-03-09,399000,399000,124,0,35.9162,-79.0999,2
3.05,2346833,Chapel Hill,27517,2,2,1145,1,2008,2020-10-06,2021-03-08,409000,409000,153,0,35.9182,-79.0035,2
3.05,2364805,Chapel Hill,27516,2,2,1320,1,1998,2021-02-03,2021-03-08,300000,300000,33,0,35.9162,-79.0999,2
3.05,2361106,Raleigh,27612,2,2,968,1,1985,2021-01-11,2021-03-08,175000,172500,56,-2500,35.852,-78.6841,3
3.05,2366629,Burlington,27215,2,1,750,1,1950,2021-02-11,2021-03-08,85000,80000,25,-5000,36.0318,-79.4889,0
3.05,2366411,Raleigh,27605,2,2,994,1,1986,2021-02-11,2021-03-12,295000,290000,29,-5000,35.7908,-78.653,1
3.05,2362158,Mebane,27302,2,2,1167,1,1998,2021-01-18,2021-03-09,195000,189250,50,-5750,36.0979,-79.2719,0
3.05,2362019,Chapel Hill,27514,2,2,1216,1,2006,2021-01-16,2021-03-12,252500,246000,55,-6500,35.9203,-79.0372,2
3.05,2360633,Raleigh,27603,2,2,1164,1,2006,2021-01-08,2021-03-10,491500,485000,61,-6500,35.7076,-78.6563,1
3.05,2358948,Raleigh,27604,3,3,1240,1,1975,2020-12-22,2021-03-10,159900,142500,78,-17400,35.8334,-78.5799,3
3.05,2354753,Raleigh,27601,1,2,942,1,2007,2020-11-20,2021-03-11,289000,270000,111,-19000,35.7727,-78.6324,1
3.05,2365435,Chapel Hill,27516,1,1,850,1,2002,2021-02-06,2021-03-12,250000,227000,34,-23000,35.9162,-79.0999,2
3.05,2315118,Raleigh,27601,4,3,3032,1,2004,2020-04-23,2021-03-08,900000,860000,319,-40000,35.7727,-78.6324,1
3.05,2365338,Durham,27701,3,4,2656,1,1930,2021-02-05,2021-03-11,1275000,1225000,34,-50000,35.9967,-78.8966,2
3.09,2368462,Raleigh,27613,2,3,1381,1,1984,2021-02-24,2021-03-15,185000,202500,19,17500,35.8949,-78.7051,3
3.09,2368486,Apex,27502,2,1,1019,1,2003,2021-02-23,2021-03-17,200000,211000,22,11000,35.7225,-78.8408,1
3.09,2366139,Raleigh,27616,3,3,1605,1,2005,2021-02-10,2021-03-17,180000,190000,35,10000,35.8673,-78.5381,3
3.09,2364761,Raleigh,27605,2,3,1253,1,1949,2021-02-03,2021-03-15,325000,335000,40,10000,35.7908,-78.653,1
3.09,2366576,Durham,27713,2,2,1150,1,1983,2021-02-12,2021-03-18,165000,175000,34,10000,35.9112,-78.9178,2
3.09,2366272,Morrisville,27560,3,2,1262,1,2001,2021-02-11,2021-03-15,200000,210000,32,10000,35.8344,-78.8466,2
3.09,2366681,Raleigh,27605,2,1,725,1,1949,2021-02-12,2021-03-17,260000,269000,33,9000,35.7908,-78.653,1
3.09,2366179,Durham,27713,1,1,670,1,1986,2021-02-11,2021-03-19,111000,119500,36,8500,35.9112,-78.9178,2
3.09,2362757,Chapel Hill,27514,2,3,1401,1,1974,2021-01-21,2021-03-18,149900,157000,56,7100,35.9203,-79.0372,2
3.09,2361532,Raleigh,27606,3,3,1411,1,1984,2021-01-14,2021-03-19,225000,232000,64,7000,35.7645,-78.7112,1
3.09,2362886,Chapel Hill,27514,2,2,939,1,1967,2021-01-22,2021-03-18,160000,167000,55,7000,35.9203,-79.0372,2
3.09,2370257,Raleigh,27606,4,4,1219,1,1998,2021-03-04,2021-03-19,199000,206000,15,7000,35.7645,-78.7112,1
3.09,2364979,Chapel Hill,27516,3,2,1454,1,1970,2021-02-04,2021-03-15,238500,245000,39,6500,35.9162,-79.0999,2
3.09,2369104,Cary,27511,2,1,768,1,1979,2021-02-26,2021-03-16,164900,170000,18,5100,35.7641,-78.7786,1
3.09,2364937,Raleigh,27612,3,2,1456,1,1972,2021-02-04,2021-03-17,219900,225000,41,5100,35.852,-78.6841,3
3.09,2363156,Raleigh,27613,2,3,1342,1,1996,2021-01-24,2021-03-15,225000,230000,50,5000,35.8949,-78.7051,3
3.09,2370190,Cary,27511,2,1,768,1,1980,2021-03-04,2021-03-18,155000,160000,14,5000,35.7641,-78.7786,1
3.09,2363335,Chapel Hill,27514,2,3,939,1,1967,2021-01-25,2021-03-18,160000,163000,52,3000,35.9203,-79.0372,2
3.09,2368506,Raleigh,27603,4,4,1390,1,2000,2021-02-24,2021-03-17,185000,187000,21,2000,35.7076,-78.6563,1
3.09,2361937,Durham,27703,1,2,992,1,2006,2021-01-15,2021-03-16,180000,182000,60,2000,35.9781,-78.8439,2
3.09,2366750,Chapel Hill,27514,2,2,840,1,1987,2021-02-12,2021-03-15,197500,197750,31,250,35.9203,-79.0372,2
3.09,2366804,Chapel Hill,27516,2,2,800,1,1987,2021-02-12,2021-03-19,255900,256000,35,100,35.9162,-79.0999,2
3.09,2362850,Raleigh,27604,2,2,904,1,1981,2021-01-21,2021-03-15,105000,105000,53,0,35.8334,-78.5799,3
3.09,2174504,Cary,27511,2,2,1210,1,2018,2018-02-22,2021-03-15,392500,392500,1117,0,35.7641,-78.7786,1
3.09,2367052,Raleigh,27605,2,2,1146,1,1985,2021-02-16,2021-03-18,305000,305000,30,0,35.7908,-78.653,1
3.09,2362992,Raleigh,27609,2,2,1001,1,1998,2021-01-22,2021-03-18,262000,262000,55,0,35.848,-78.6317,3
3.09,2360299,Chapel Hill,27516,2,2,1574,1,2002,2021-01-06,2021-03-16,345000,343000,69,-2000,35.9162,-79.0999,2
3.09,2360456,Chapel Hill,27517,3,3,2308,1,2005,2021-01-07,2021-03-15,659000,655000,67,-4000,35.9182,-79.0035,2
3.09,2361365,Raleigh,27606,2,3,1103,1,1984,2021-01-13,2021-03-15,176900,172900,61,-4000,35.7645,-78.7112,1
3.09,2326332,Raleigh,27603,2,2,1121,1,2005,2020-06-21,2021-03-16,479900,475000,268,-4900,35.7076,-78.6563,1
3.09,2365517,Durham,27703,1,2,1001,1,2006,2021-02-06,2021-03-15,185000,180000,37,-5000,35.9781,-78.8439,2
3.09,2353801,Raleigh,27603,2,2,1231,1,2008,2020-11-15,2021-03-19,429000,420000,124,-9000,35.7076,-78.6563,1
3.09,2327503,Raleigh,27608,3,5,2479,1,2002,2020-06-26,2021-03-15,759900,750000,262,-9900,35.8077,-78.6463,3
3.09,2363816,Cary,27513,3,2,1367,1,2007,2021-01-28,2021-03-19,257900,248000,50,-9900,35.7956,-78.7941,1
3.09,2365352,Durham,27703,2,1,950,1,1987,2021-02-05,2021-03-19,65000,55000,42,-10000,35.9781,-78.8439,2
3.09,2365340,Durham,27703,2,1,950,1,1987,2021-02-05,2021-03-19,65000,55000,42,-10000,35.9781,-78.8439,2
3.09,2366790,Chapel Hill,27514,2,2,840,1,1987,2021-02-12,2021-03-17,197500,185000,33,-12500,35.9203,-79.0372,2
3.09,2353059,Raleigh,27612,1,2,1250,1,2006,2020-11-10,2021-03-18,314900,295000,128,-19900,35.852,-78.6841,3
3.17,2366841,Cary,27513,1,1,721,1,1984,2021-02-14,2021-03-22,140000,155000,36,15000,35.7956,-78.7941,1
3.17,2363088,Raleigh,27601,2,3,1444,1,1986,2021-01-23,2021-03-26,390000,402000,62,12000,35.7727,-78.6324,1
3.17,2367579,Raleigh,27606,1,1,690,1,1985,2021-02-18,2021-03-25,139500,150000,35,10500,35.7645,-78.7112,1
3.17,2367845,Morrisville,27560,3,2,1407,1,2002,2021-02-18,2021-03-26,235000,245000,36,10000,35.8344,-78.8466,2
3.17,2369796,Durham,27713,1,1,683,1,1986,2021-03-02,2021-03-25,115000,125000,23,10000,35.9112,-78.9178,2
3.17,2366452,Durham,27707,3,3,1702,1,1980,2021-02-12,2021-03-22,220000,230000,38,10000,35.9631,-78.9315,2
3.17,2364843,Raleigh,27603,3,3,1257,1,2002,2021-02-03,2021-03-24,185000,192000,49,7000,35.7076,-78.6563,1
3.17,2364638,Durham,27713,2,2,864,1,1986,2021-02-02,2021-03-22,139000,146000,48,7000,35.9112,-78.9178,2
3.17,2371875,Raleigh,27606,4,4,1219,1,1999,2021-03-11,2021-03-25,203000,210000,14,7000,35.7645,-78.7112,1
3.17,2363161,Chapel Hill,27517,3,3,1450,1,1989,2021-01-24,2021-03-26,239900,245000,61,5100,35.9182,-79.0035,2
3.17,2368703,Raleigh,27609,1,1,650,1,1972,2021-02-25,2021-03-23,100000,105000,26,5000,35.848,-78.6317,3
3.17,2364410,Chapel Hill,27517,2,2,975,1,1984,2021-02-01,2021-03-22,165000,170000,49,5000,35.9182,-79.0035,2
3.17,2365279,Raleigh,27603,2,2,1382,1,2008,2021-02-05,2021-03-24,419900,420000,47,100,35.7076,-78.6563,1
3.17,2367815,Raleigh,27613,2,2,1452,1,1985,2021-02-19,2021-03-26,225000,225000,35,0,35.8949,-78.7051,3
3.17,2361569,Raleigh,27617,2,2,1551,1,2019,2021-01-14,2021-03-23,325900,325900,68,0,35.9034,-78.7447,3
3.17,2367149,Raleigh,27614,1,2,760,1,2001,2021-02-16,2021-03-26,155000,155000,38,0,35.9457,-78.6433,3
3.17,2373700,Raleigh,27605,1,1,518,1,1953,2021-03-23,2021-03-23,180000,180000,0,0,35.7908,-78.653,1
3.17,2366195,Raleigh,27613,2,2,1440,1,2006,2021-02-11,2021-03-26,229900,229000,43,-900,35.8949,-78.7051,3
3.17,2360500,Durham,27713,2,2,1056,1,1964,2021-01-07,2021-03-26,125000,122000,78,-3000,35.9112,-78.9178,2
3.17,2360004,Raleigh,27609,2,3,1368,1,1972,2021-01-04,2021-03-22,157000,150000,77,-7000,35.848,-78.6317,3
3.17,2368176,Raleigh,27605,1,1,500,1,1949,2021-02-22,2021-03-25,192000,185000,31,-7000,35.7908,-78.653,1
3.17,2359726,Raleigh,27615,2,3,1200,1,1985,2021-01-01,2021-03-25,179500,170000,83,-9500,35.8887,-78.6393,3
3.17,2361932,Raleigh,27617,3,4,1879,1,2020,2021-01-15,2021-03-26,431900,391900,70,-40000,35.9034,-78.7447,3
3.18,2367672,Chapel Hill,27516,2,4,1582,1,2002,2021-02-19,2021-03-31,375000,411000,40,36000,35.9162,-79.0999,2
3.18,2370136,Cary,27513,2,2,1168,1,2007,2021-03-04,2021-03-30,215000,240000,26,25000,35.7956,-78.7941,1
3.18,2371498,Raleigh,27605,2,2,914,1,1949,2021-03-11,2021-04-01,259000,279000,21,20000,35.7908,-78.653,1
3.18,2368576,Raleigh,27605,2,2,926,1,1949,2021-02-24,2021-03-29,255000,274000,33,19000,35.7908,-78.653,1
3.18,2369203,Morrisville,27560,3,2,1273,1,2001,2021-02-27,2021-04-01,209900,227778,33,17878,35.8344,-78.8466,2
3.18,2364752,Raleigh,27603,3,3,1712,1,2004,2021-02-03,2021-04-01,215000,230000,57,15000,35.7076,-78.6563,1
3.18,2368916,Raleigh,27614,2,3,1375,1,2002,2021-02-26,2021-03-30,185000,200000,32,15000,35.9457,-78.6433,3
3.18,2372356,Raleigh,27603,4,4,1391,1,2001,2021-03-16,2021-03-31,192700,205743,15,13043,35.7076,-78.6563,1
3.18,2369120,Raleigh,27606,2,2,1074,1,1968,2021-02-26,2021-04-01,150000,161000,34,11000,35.7645,-78.7112,1
3.18,2367288,Raleigh,27612,3,2,1673,1,1972,2021-02-17,2021-03-29,225000,236000,40,11000,35.852,-78.6841,3
3.18,2366527,Raleigh,27609,2,2,951,1,1972,2021-02-12,2021-04-01,124975,134200,48,9225,35.848,-78.6317,3
3.18,2371596,Raleigh,27609,3,3,1548,1,1972,2021-03-11,2021-04-01,162500,171000,21,8500,35.848,-78.6317,3
3.18,2368683,Raleigh,27603,3,2,1100,1,2002,2021-02-25,2021-03-31,157900,166250,34,8350,35.7076,-78.6563,1
3.18,2368087,Cary,27513,2,1,960,1,1986,2021-02-22,2021-03-29,179500,185000,35,5500,35.7956,-78.7941,1
3.18,2368561,Raleigh,27606,2,2,1158,1,1984,2021-02-24,2021-04-02,169900,171500,37,1600,35.7645,-78.7112,1
3.18,2331106,Chapel Hill,27516,2,3,1857,1,2009,2020-07-15,2021-04-01,739000,740000,260,1000,35.9162,-79.0999,2
3.18,2310161,Raleigh,27605,3,3,2317,1,2020,2020-03-25,2021-03-31,1385000,1385000,371,0,35.7908,-78.653,1
3.18,2365641,Chapel Hill,27517,1,2,1005,1,2010,2021-02-08,2021-03-30,319900,319900,50,0,35.9182,-79.0035,2
3.18,2343426,Raleigh,27609,3,3,2317,1,2020,2020-09-17,2021-04-01,1335000,1335000,196,0,35.848,-78.6317,3
3.18,2368857,Raleigh,27606,2,2,1096,1,1972,2021-02-25,2021-03-31,140000,138000,34,-2000,35.7645,-78.7112,1
3.18,2361798,Chapel Hill,27514,2,2,918,1,1967,2021-01-15,2021-03-30,167000,163500,74,-3500,35.9203,-79.0372,2
3.18,2358469,Raleigh,27617,3,3,2508,1,2019,2020-12-18,2021-04-01,477900,473000,104,-4900,35.9034,-78.7447,3
3.18,2365803,Raleigh,27617,3,3,2040,1,2011,2021-02-09,2021-03-29,375000,370000,48,-5000,35.9034,-78.7447,3
3.18,2365633,Wake Forest,27587,2,2,1792,1,2010,2021-02-08,2021-03-31,340000,330000,51,-10000,35.9815,-78.5392,3
3.18,2360174,Cary,27513,2,1,966,1,1987,2021-01-05,2021-03-31,177000,167000,85,-10000,35.7956,-78.7941,1
3.18,2364436,Durham,27701,1,1,600,1,1972,2021-02-01,2021-04-01,172500,161900,59,-10600,35.9967,-78.8966,2
3.18,2212051,Cary,27511,2,2,1535,1,2019,2018-08-28,2021-03-30,490000,477500,945,-12500,35.7641,-78.7786,1
3.18,2364531,Durham,27701,2,2,1779,1,1984,2021-02-02,2021-03-30,622650,607000,56,-15650,35.9967,-78.8966,2
3.18,2334006,Durham,27701,1,1,894,1,2018,2020-07-30,2021-03-30,379000,360000,243,-19000,35.9967,-78.8966,2
3.18,2354672,Raleigh,27603,3,4,2307,1,2005,2020-11-20,2021-03-31,1275000,1207500,131,-67500,35.7076,-78.6563,1
3.13,2372272,Durham,27703,2,2,906,1,1989,2021-03-15,2021-04-07,99900,125000,23,25100,35.9781,-78.8439,2
3.13,2368714,Durham,27701,3,3,1786,1,1930,2021-02-25,2021-04-06,895000,915000,40,20000,35.9967,-78.8966,2
3.13,2370033,Morrisville,27560,2,1,821,1,1999,2021-03-04,2021-04-09,190000,207000,36,17000,35.8344,-78.8466,2
3.13,2370300,Raleigh,27615,3,3,2128,1,1987,2021-03-05,2021-04-09,350000,365000,35,15000,35.8887,-78.6393,3
3.13,2373005,Chapel Hill,27514,2,3,1174,1,1984,2021-03-19,2021-04-06,165000,180000,18,15000,35.9203,-79.0372,2
3.13,2363319,Morrisville,27560,2,2,1117,1,2000,2021-01-25,2021-04-07,195000,207000,72,12000,35.8344,-78.8466,2
3.13,2363155,Chapel Hill,27516,3,2,1266,1,2005,2021-01-24,2021-04-05,345000,355600,71,10600,35.9162,-79.0999,2
3.13,2372023,Raleigh,27606,4,4,1174,1,1998,2021-03-14,2021-04-09,205000,215000,26,10000,35.7645,-78.7112,1
3.13,2369594,Raleigh,27616,2,2,978,1,1986,2021-03-01,2021-04-05,119900,126000,35,6100,35.8673,-78.5381,3
3.13,2368924,Cary,27511,2,7,1132,1,1985,2021-02-26,2021-04-06,199900,205555,39,5655,35.7641,-78.7786,1
3.13,2372747,Raleigh,27526,4,4,1174,1,1996,2021-03-18,2021-04-08,209500,215000,21,5500,35.58,-78.7908,1
3.13,2365064,Raleigh,27604,3,3,1946,1,1974,2021-02-04,2021-04-06,150000,155000,61,5000,35.8334,-78.5799,3
3.13,2370332,Chapel Hill,27514,1,1,670,1,1967,2021-03-05,2021-04-06,54900,56250,32,1350,35.9203,-79.0372,2
3.13,2370328,Chapel Hill,27514,1,1,670,1,1967,2021-03-05,2021-04-06,54900,56250,32,1350,35.9203,-79.0372,2
3.13,2370324,Chapel Hill,27514,1,1,670,1,1967,2021-03-05,2021-04-06,54900,56250,32,1350,35.9203,-79.0372,2
3.13,2370330,Chapel Hill,27514,1,1,670,1,1967,2021-03-05,2021-04-06,54900,56250,32,1350,35.9203,-79.0372,2
3.13,2352001,Raleigh,27603,2,2,1656,1,1892,2020-11-04,2021-04-07,505000,505000,154,0,35.7076,-78.6563,1
3.13,2361935,Raleigh,27617,3,4,1879,1,2020,2021-01-15,2021-04-05,384900,384900,80,0,35.9034,-78.7447,3
3.13,2373855,Durham,27703,1,2,959,1,2008,2021-03-24,2021-04-05,199900,199900,12,0,35.9781,-78.8439,2
3.13,2365805,Raleigh,27608,2,1,654,1,1950,2021-02-09,2021-04-06,209900,209900,56,0,35.8077,-78.6463,3
3.13,2355453,Raleigh,27604,1,1,501,1,1981,2020-11-27,2021-04-05,96000,96000,129,0,35.8334,-78.5799,3
3.13,2377031,Raleigh,27615,2,2,1058,1,1969,2021-04-08,2021-04-08,166500,166500,0,0,35.8887,-78.6393,3
3.13,2365370,Raleigh,27605,2,2,1120,1,1985,2021-02-05,2021-04-07,324900,324900,61,0,35.7908,-78.653,1
3.13,2366501,Raleigh,27612,3,3,1430,1,1972,2021-02-12,2021-04-08,225000,225000,55,0,35.852,-78.6841,3
3.13,2361669,Raleigh,27605,2,2,880,1,1985,2021-01-14,2021-04-05,275000,275000,81,0,35.7908,-78.653,1
3.13,2366415,Gibsonville,27249,2,2,1864,1,2012,2021-02-11,2021-04-06,275000,275000,54,0,36.1183,-79.5685,0
3.13,2369132,Cary,27513,1,1,680,1,1984,2021-02-26,2021-04-09,145000,142940,42,-2060,35.7956,-78.7941,1
3.13,2364528,Durham,27701,1,1,440,1,2018,2021-02-02,2021-04-09,255000,252000,66,-3000,35.9967,-78.8966,2
3.13,2366155,Fayetteville,28311,2,2,1280,1,1998,2021-02-10,2021-04-09,87000,84000,58,-3000,35.1294,-78.8982,4
3.13,2365997,Raleigh,27603,1,1,977,1,2008,2021-02-10,2021-04-06,290000,285000,55,-5000,35.7076,-78.6563,1
3.13,2366305,Raleigh,27609,2,2,1005,1,1972,2021-02-11,2021-04-05,120000,115000,53,-5000,35.848,-78.6317,3
3.13,2373313,Durham,27701,2,3,2012,1,1930,2021-03-21,2021-04-08,1100000,1095000,18,-5000,35.9967,-78.8966,2
3.13,2369091,Raleigh,27612,2,2,1028,1,1986,2021-02-26,2021-04-05,195000,188000,38,-7000,35.852,-78.6841,3
3.13,2362017,Raleigh,27617,3,4,2834,1,2021,2021-01-15,2021-04-09,567900,560900,84,-7000,35.9034,-78.7447,3
3.13,2363131,Raleigh,27605,2,2,1222,1,1984,2021-01-23,2021-04-06,409000,400000,73,-9000,35.7908,-78.653,1
3.13,2341808,Raleigh,27603,2,2,1638,1,1890,2020-09-09,2021-04-07,489000,479000,210,-10000,35.7076,-78.6563,1
3.13,2174484,Cary,27511,2,2,1210,1,2018,2018-02-22,2021-04-09,400000,390000,1142,-10000,35.7641,-78.7786,1
3.13,2358926,Raleigh,27604,1,1,1075,1,1908,2020-12-22,2021-04-06,275000,265000,105,-10000,35.8334,-78.5799,3
3.13,2361875,Chapel Hill,27514,3,2,1462,1,2006,2021-01-15,2021-04-05,300000,287500,80,-12500,35.9203,-79.0372,2
3.13,2354323,Raleigh,27601,1,1,830,1,2008,2020-11-19,2021-04-09,340000,327500,141,-12500,35.7727,-78.6324,1
3.13,2361485,Raleigh,27614,3,3,1692,1,2012,2021-01-13,2021-04-07,200000,186000,84,-14000,35.9457,-78.6433,3
3.04,2371266,Cary,27513,2,2,1440,1,1998,2021-03-09,2021-04-15,242900,276000,37,33100,35.7956,-78.7941,1
3.04,2374099,Carrboro,27510,2,1,652,1,1968,2021-03-25,2021-04-16,150000,175000,22,25000,35.9055,-79.0901,2
3.04,2371570,Raleigh,27612,2,2,1150,1,1987,2021-03-11,2021-04-14,185000,200000,34,15000,35.852,-78.6841,3
3.04,2372919,Chapel Hill,27517,2,3,1254,1,1974,2021-03-18,2021-04-15,205500,220000,28,14500,35.9182,-79.0035,2
3.04,2374222,Chapel Hill,27514,3,2,1514,1,2003,2021-03-25,2021-04-16,289000,301000,22,12000,35.9203,-79.0372,2
3.04,2371406,Raleigh,27606,2,2,1193,1,1972,2021-03-10,2021-04-14,135000,145000,35,10000,35.7645,-78.7112,1
3.04,2371769,Cary,27513,2,2,1050,1,1984,2021-03-12,2021-04-16,172000,180000,35,8000,35.7956,-78.7941,1
3.04,2372798,Chapel Hill,27514,2,2,918,1,1967,2021-03-18,2021-04-16,168500,174400,29,5900,35.9203,-79.0372,2
3.04,2371742,Chapel Hill,27517,2,3,1363,1,1989,2021-03-12,2021-04-13,215000,220000,32,5000,35.9182,-79.0035,2
3.04,2377374,Fayetteville,28314,2,2,1150,1,1989,2021-04-13,2021-04-13,45000,49500,0,4500,35.0583,-79.008,4
3.04,2371935,Raleigh,27613,2,1,1100,1,1984,2021-03-12,2021-04-13,165900,168000,32,2100,35.8949,-78.7051,3
3.04,2367837,Raleigh,27609,2,2,1100,1,1985,2021-02-19,2021-04-16,124900,127000,56,2100,35.848,-78.6317,3
3.04,2365337,Durham,27701,2,3,2165,1,1930,2021-02-05,2021-04-16,1025000,1025000,70,0,35.9967,-78.8966,2
3.04,2370832,Raleigh,27601,2,2,1456,1,1999,2021-03-08,2021-04-12,405000,405000,35,0,35.7727,-78.6324,1
3.04,2367695,Raleigh,27604,1,1,750,1,2007,2021-02-19,2021-04-16,174900,174900,56,0,35.8334,-78.5799,3
3.04,2369051,Raleigh,27609,2,2,1231,1,1998,2021-02-26,2021-04-16,310000,310000,49,0,35.848,-78.6317,3
3.04,2357321,Carrboro,27510,2,1,851,1,1984,2020-12-10,2021-04-12,169900,169900,123,0,35.9055,-79.0901,2
3.04,2361269,Durham,27707,2,1,830,1,2003,2021-01-12,2021-04-14,150000,150000,92,0,35.9631,-78.9315,2
3.04,2370489,Durham,27705,4,3,2246,1,1974,2021-03-05,2021-04-15,299900,299900,41,0,36.0218,-78.9478,2
3.04,2371325,Raleigh,27617,2,2,1447,1,2007,2021-03-10,2021-04-16,245000,245000,37,0,35.9034,-78.7447,3
3.04,2369693,Cary,27511,2,1,780,1,1981,2021-03-02,2021-04-14,140000,137000,43,-3000,35.7641,-78.7786,1
3.04,2373278,Morrisville,27560,3,2,1360,1,2002,2021-03-21,2021-04-14,245000,241900,24,-3100,35.8344,-78.8466,2
3.04,2374874,Chapel Hill,27514,2,2,1264,1,2002,2021-03-30,2021-04-15,264900,260000,16,-4900,35.9203,-79.0372,2
3.04,2369061,Durham,27707,3,3,1792,1,2008,2021-02-25,2021-04-12,310000,303500,46,-6500,35.9631,-78.9315,2
3.04,2362931,Raleigh,27617,4,4,2264,1,2007,2021-01-22,2021-04-15,352500,342000,83,-10500,35.9034,-78.7447,3
3.04,2367076,Raleigh,27604,3,3,1827,1,1974,2021-02-16,2021-04-13,144900,133000,56,-11900,35.8334,-78.5799,3
3.04,2369072,Chapel Hill,27516,1,1,975,1,2012,2021-02-26,2021-04-15,449000,435000,48,-14000,35.9162,-79.0999,2
3.04,2365954,Cary,27519,2,3,1415,1,2004,2021-02-09,2021-04-15,250000,235000,65,-15000,35.8072,-78.887,2
3.04,2354739,Durham,27701,2,1,1212,1,1920,2020-11-20,2021-04-12,328500,308500,143,-20000,35.9967,-78.8966,2
3.04,2361665,Raleigh,27617,2,2,1845,1,2021,2021-01-14,2021-04-15,472900,433900,91,-39000,35.9034,-78.7447,3
2.97,2374719,Durham,27713,2,2,830,1,1986,2021-03-29,2021-04-23,145000,180000,25,35000,35.9112,-78.9178,2
2.97,2367810,Chapel Hill,27516,2,2,930,1,1972,2021-02-19,2021-04-20,100000,123000,60,23000,35.9162,-79.0999,2
2.97,2376685,Chapel Hill,27516,1,2,763,1,1998,2021-04-09,2021-04-22,187000,205000,13,18000,35.9162,-79.0999,2
2.97,2371103,Raleigh,27606,2,3,1195,1,1966,2021-03-09,2021-04-21,160000,176000,43,16000,35.7645,-78.7112,1
2.97,2374282,Raleigh,27612,2,2,918,1,1987,2021-03-26,2021-04-21,175000,187000,26,12000,35.852,-78.6841,3
2.97,2366495,Raleigh,27616,2,2,1207,1,1986,2021-02-12,2021-04-21,149900,159000,68,9100,35.8673,-78.5381,3
2.97,2373708,Raleigh,27609,2,2,1039,1,1972,2021-03-22,2021-04-20,145000,152237,29,7237,35.848,-78.6317,3
